id,long_name,gender,image_url,headshot_image_url,dob,dod,country_team_id
43231,Saqib Zia,M,,,1983-03-26,,7
42628,Saqlain Mushtaq,M,https://img1.hscicdn.com/image/upload/lsci/db/PICTURES/CMS/302700/302746.jpg,https://img1.hscicdn.com/image/upload/lsci/db/PICTURES/CMS/320400/320466.png,1976-12-29,,7
227760,Sarfaraz Ahmed,M,https://img1.hscicdn.com/image/upload/lsci/db/PICTURES/CMS/302800/302886.jpg,https://img1.hscicdn.com/image/upload/lsci/db/PICTURES/CMS/316500/316592.png,1987-05-22,,7
42630,Sarfraz Nawaz,M,https://img1.hscicdn.com/image/upload/lsci/db/PICTURES/CMS/302600/302693.jpg,https://img1.hscicdn.com/image/upload/lsci/db/PICTURES/CMS/322200/322248.png,1948-12-01,,7
424238,Sarmad Bhatti,M,https://img1.hscicdn.com/image/upload/lsci/db/PICTURES/CMS/112500/112577.1.jpg,,1991-09-26,,7
652687,Saud Shakeel,M,https://img1.hscicdn.com/image/upload/lsci/db/PICTURES/CMS/313600/313620.png,,1995-09-05,,7
55004,Shabana Kausar,F,,,,,7
55102,Shabana Latif,F,,,1981-05-15,,7
42632,Shabbir Ahmed,M,https://img1.hscicdn.com/image/upload/lsci/db/PICTURES/CMS/20600/20662.1.jpg,https://img1.hscicdn.com/image/upload/lsci/db/PICTURES/CMS/322200/322249.png,1976-04-21,,7
42634,Shadab Kabir,M,https://img1.hscicdn.com/image/upload/lsci/db/PICTURES/CMS/302700/302747.jpg,,1977-11-12,,7
922943,Shadab Khan,M,https://img1.hscicdn.com/image/upload/lsci/db/PICTURES/CMS/302800/302825.jpg,https://img1.hscicdn.com/image/upload/lsci/db/PICTURES/CMS/320400/320467.png,1998-10-04,,7
42636,Shafiq Ahmed,M,https://img1.hscicdn.com/image/upload/lsci/db/PICTURES/DB/052003/044232.player.jpg,,1949-03-28,,7
42637,Shafqat Rana,M,https://img1.hscicdn.com/image/upload/lsci/db/PICTURES/CMS/302700/302711.jpg,,1943-08-10,,7
547082,Shahan Akram,M,,,1994-05-20,,7
1072470,Shaheen Shah Afridi,M,https://img1.hscicdn.com/image/upload/lsci/db/PICTURES/CMS/312100/312180.jpg,https://img1.hscicdn.com/image/upload/lsci/db/PICTURES/CMS/322200/322250.png,2000-04-06,,7
42639,Shahid Afridi,M,https://img1.hscicdn.com/image/upload/lsci/db/PICTURES/CMS/203000/203077.1.jpg,https://img1.hscicdn.com/image/upload/lsci/db/PICTURES/CMS/316400/316487.png,1980-03-01,,7
42641,Shahid Anwar,M,,,1968-07-05,,7
42781,Shahid Hussain,M,,,1970-12-29,,7
547091,Shahid Ilyas,M,https://img1.hscicdn.com/image/upload/lsci/db/PICTURES/CMS/147000/147072.1.jpg,,1992-09-25,,7
42643,Shahid Israr,M,,,1950-03-01,2013-04-29,7
42644,Shahid Mahboob,M,,,1962-08-25,,7
42788,Shahid Mahmood,M,,,1974-12-25,,7
42645,Shahid Mahmood,M,,,1939-03-17,2020-12-13,7
42791,Shahid Munir,M,,,1973-03-01,,7
42794,Shahid Nawaz,M,,,1970-08-26,,7
42646,Shahid Nazir,M,https://img1.hscicdn.com/image/upload/lsci/db/PICTURES/CMS/302700/302748.jpg,,1977-12-04,,7
42796,Shahid Qambrani,M,,,1978-02-02,,7
42797,Shahid Rasheed,M,,,1977-11-07,,7
42647,Shahid Saeed,M,,,1966-01-06,,7
42669,Shahid Siddiq,M,,,1985-08-05,,7
42884,Shahid Yousaf,M,https://img1.hscicdn.com/image/upload/lsci/db/PICTURES/DB/052003/044233.player.jpg,,1986-06-15,,7
1203995,Shahnawaz Dahani,M,,https://img1.hscicdn.com/image/upload/lsci/db/PICTURES/CMS/322100/322169.png,1998-08-05,,7
55005,Shahnaz Sohail,F,,,,,7
288216,Shahzaib Ahmed,M,https://img1.hscicdn.com/image/upload/lsci/db/PICTURES/CMS/112500/112582.1.jpg,,1991-09-08,,7
370846,Shahzaib Hasan,M,https://img1.hscicdn.com/image/upload/lsci/db/PICTURES/CMS/104400/104402.1.jpg,,1989-12-25,,7
1339134,Shahzaib Khan,M,,,2005-10-05,,7
55017,Shaiza Khan,F,https://img1.hscicdn.com/image/upload/lsci/db/PICTURES/DB/042001/024462.player.jpg,https://img1.hscicdn.com/image/upload/lsci/db/PICTURES/CMS/320500/320574.png,1969-03-18,,7
42648,Shakeel Ahmed,M,,,1971-11-12,,7
42650,Shakil Ahmed,M,https://img1.hscicdn.com/image/upload/lsci/db/PICTURES/CMS/149700/149714.1.jpg,,1966-02-12,,7
42814,Shakeel Ansar,M,https://img1.hscicdn.com/image/upload/lsci/db/PICTURES/CMS/146000/146089.1.jpg,,1978-11-11,,7
42652,Shakeel Khan,M,https://img1.hscicdn.com/image/upload/lsci/db/PICTURES/CMS/199900/199927.1.jpg,,1968-05-28,,7
1339105,Shamyl Hussain,M,,,2004-10-10,,7
233901,Shan Masood,M,https://img1.hscicdn.com/image/upload/lsci/db/PICTURES/CMS/302800/302826.jpg,https://img1.hscicdn.com/image/upload/lsci/db/PICTURES/CMS/322200/322251.png,1989-10-14,,7
227762,Sharjeel Khan,M,https://img1.hscicdn.com/image/upload/lsci/db/PICTURES/CMS/236800/236867.jpg,https://img1.hscicdn.com/image/upload/lsci/db/PICTURES/CMS/322200/322252.png,1989-08-14,,7
55009,Sharmeen Khan,F,https://img1.hscicdn.com/image/upload/lsci/db/PICTURES/DB/042001/024463.player.jpg,,1972-04-01,2018-12-13,7
42673,Duncan Sharpe,M,https://img1.hscicdn.com/image/upload/lsci/db/PICTURES/DB/022005/058176.player.jpg,,1937-08-03,,7
1352113,Shawaal Zulfiqar,F,,,2005-06-27,,7
1339088,Shawaiz Irfan,M,,,2003-11-01,,7
55010,Shazia Hassan,F,,,1980-11-10,,7
1185474,Shiraz Khan,M,,,2000-12-25,,7
42655,Shoaib Akhtar,M,https://img1.hscicdn.com/image/upload/lsci/db/PICTURES/CMS/303200/303262.jpg,https://img1.hscicdn.com/image/upload/lsci/db/PICTURES/CMS/320400/320468.png,1975-08-13,,7
42889,Shoaib Khan,M,https://img1.hscicdn.com/image/upload/lsci/db/PICTURES/CMS/89600/89691.1.jpg,,1985-04-13,,7
42657,Shoaib Malik,M,https://img1.hscicdn.com/image/upload/lsci/db/PICTURES/CMS/302800/302845.jpg,https://img1.hscicdn.com/image/upload/lsci/db/PICTURES/CMS/320400/320470.png,1982-02-01,,7
42658,Shoaib Mohammad,M,https://img1.hscicdn.com/image/upload/lsci/db/PICTURES/CMS/302700/302712.jpg,https://img1.hscicdn.com/image/upload/lsci/db/PICTURES/CMS/322200/322253.png,1961-01-08,,7
42660,Shujauddin,M,https://img1.hscicdn.com/image/upload/lsci/db/PICTURES/CMS/302600/302647.jpg,,1930-04-10,2006-02-07,7
220666,Shumaila Mushtaq,F,https://img1.hscicdn.com/image/upload/lsci/db/PICTURES/CMS/89900/89991.jpg,,1986-03-23,,7
477555,Shumaila Qureshi,F,,,1988-04-30,,7
42856,Siddiq Patni,M,,,1964-06-18,,7
362356,Sidra Ameen,F,https://img1.hscicdn.com/image/upload/lsci/db/PICTURES/CMS/304700/304782.png,https://img1.hscicdn.com/image/upload/lsci/db/PICTURES/CMS/320500/320575.png,1992-04-07,,7
500733,Sidra Nawaz,F,https://img1.hscicdn.com/image/upload/lsci/db/PICTURES/CMS/304700/304783.png,https://img1.hscicdn.com/image/upload/lsci/db/PICTURES/CMS/320500/320576.png,1994-03-14,,7
42661,Sikander Bakht,M,,,1957-08-25,,7
43266,Sohaib Maqsood,M,https://img1.hscicdn.com/image/upload/lsci/db/PICTURES/CMS/171800/171841.1.jpg,https://img1.hscicdn.com/image/upload/lsci/db/PICTURES/CMS/316500/316576.png,1987-04-15,,7
42904,Sohail Ahmed,M,,,1985-11-05,,7
42664,Sohail Fazal,M,,,1967-11-11,,7
317252,Sohail Khan,M,https://img1.hscicdn.com/image/upload/lsci/db/PICTURES/CMS/205200/205275.1.jpg,https://img1.hscicdn.com/image/upload/lsci/db/PICTURES/CMS/316600/316646.png,1984-03-06,,7
42872,Sohail Qureshi,M,,,1971-11-21,,7
43265,Sohail Tanvir,M,https://img1.hscicdn.com/image/upload/lsci/db/PICTURES/CMS/203100/203111.1.jpg,https://img1.hscicdn.com/image/upload/lsci/db/PICTURES/CMS/320400/320472.png,1984-12-12,,7
361840,Sukhan Faiz,F,https://img1.hscicdn.com/image/upload/lsci/db/PICTURES/CMS/99900/99978.2.jpg,,1988-03-09,,7
42888,Sulaman Qadir,M,,,1984-12-28,,7
1126172,Suleman Shafqat,M,,,2001-03-03,,7
55011,Sultana Yousaf,F,,,,,7
276711,Sumaiya Siddiqi,F,https://img1.hscicdn.com/image/upload/lsci/db/PICTURES/CMS/182600/182613.1.jpg,,1988-11-30,,7
259414,Syed Fawad,M,,,1990-09-10,,7
547085,Syed Saad Ali,M,https://img1.hscicdn.com/image/upload/lsci/db/PICTURES/CMS/302800/302884.jpg,,1993-10-05,,7
1204960,Syeda Aroob Shah,F,https://img1.hscicdn.com/image/upload/lsci/db/PICTURES/CMS/304700/304784.png,,2003-12-31,,7
43409,Tabish Khan,M,https://img1.hscicdn.com/image/upload/lsci/db/PICTURES/CMS/315700/315741.jpg,,1984-12-12,,7
1212785,Tahir Hussain,M,,,2002-12-20,,7
43271,Tahir Naqqash,M,,,1959-06-06,,7
281384,Taimur Ali,M,https://img1.hscicdn.com/image/upload/lsci/db/PICTURES/CMS/77100/77194.1.jpg,,1991-06-01,,7
43273,Talat Ali,M,https://img1.hscicdn.com/image/upload/lsci/db/PICTURES/CMS/302700/302713.jpg,,1950-05-29,,7
43406,Talat Mirza,M,,,1960-07-01,,7
43307,Tanvir Ahmed,M,https://img1.hscicdn.com/image/upload/lsci/db/PICTURES/CMS/132100/132166.1.jpg,,1978-12-20,,7
43306,Tanvir Ahmed,M,,,1963-02-11,,7
43308,Tanvir Ali,M,,,1963-11-01,,7
43325,Tariq Hussain,M,https://img1.hscicdn.com/image/upload/lsci/db/PICTURES/CMS/101300/101319.1.jpg,,1976-04-23,,7
43335,Tariq Mahmood,M,,,1972-11-03,,7
43484,Tariq Mahmood,M,,,1985-04-22,,7
43359,Tasawwar Hussain,M,,,1974-06-12,,7
43275,Taslim Arif,M,https://img1.hscicdn.com/image/upload/lsci/db/PICTURES/CMS/302700/302716.jpg,,1954-05-01,2008-03-13,7
220656,Tasqeen Qadeer,F,https://img1.hscicdn.com/image/upload/lsci/db/PICTURES/CMS/70800/70855.png,,1979-04-18,,7
43347,Taufeeq Badaruddin,M,,,1978-07-22,,7
43363,Taufeeq Umar,M,https://img1.hscicdn.com/image/upload/lsci/db/PICTURES/CMS/132100/132164.1.jpg,https://img1.hscicdn.com/image/upload/lsci/db/PICTURES/CMS/322200/322254.png,1981-06-20,,7
43277,Tauseef Ahmed,M,https://img1.hscicdn.com/image/upload/lsci/db/PICTURES/CMS/302700/302717.jpg,https://img1.hscicdn.com/image/upload/lsci/db/PICTURES/CMS/322200/322255.png,1958-05-10,,7
1339087,Tayyab Arif,M,,,2006-10-11,,7
824159,Tayyab Tahir,M,,,1993-07-26,,7
1204959,Tuba Hassan,F,https://img1.hscicdn.com/image/upload/lsci/db/PICTURES/CMS/352400/352459.4.jpg,https://img1.hscicdn.com/image/upload/lsci/db/PICTURES/CMS/357400/357494.png,2000-10-18,,7
793429,Umair Masood,M,,,1997-12-07,,7
323953,Umair Mir,M,https://img1.hscicdn.com/image/upload/lsci/db/PICTURES/CMS/86700/86793.1.jpg,,1990-01-27,,7
317273,Umar Akmal,M,https://img1.hscicdn.com/image/upload/lsci/db/PICTURES/CMS/302800/302828.jpg,https://img1.hscicdn.com/image/upload/lsci/db/PICTURES/CMS/316600/316647.png,1990-05-26,,7
288211,Umar Amin,M,https://img1.hscicdn.com/image/upload/lsci/db/PICTURES/CMS/203100/203119.1.jpg,https://img1.hscicdn.com/image/upload/lsci/db/PICTURES/CMS/322200/322256.png,1989-10-16,,7
43524,Umar Gul,M,https://img1.hscicdn.com/image/upload/lsci/db/PICTURES/CMS/302800/302846.jpg,https://img1.hscicdn.com/image/upload/lsci/db/PICTURES/CMS/320400/320473.png,1982-10-15,,7
43494,Umar Rasheed,M,,,1962-12-25,,7
448968,Umar Waheed,M,https://img1.hscicdn.com/image/upload/lsci/db/PICTURES/CMS/147000/147077.1.jpg,,1994-04-26,,7
1072473,Umer Khan,M,,,1999-08-05,,7
1341174,Umm-e-Hani,F,,,1996-08-12,,7
55104,Urooj Mumtaz,F,https://img1.hscicdn.com/image/upload/lsci/db/PICTURES/CMS/99900/99981.2.jpg,https://img1.hscicdn.com/image/upload/lsci/db/PICTURES/CMS/320500/320577.png,1985-10-01,,7
647667,Usama Mir,M,https://img1.hscicdn.com/image/upload/lsci/db/PICTURES/CMS/313600/313621.png,,1995-12-23,,7
260260,Usama Shahroon,M,,,1991-02-05,,7
43536,Usman Malik,M,https://img1.hscicdn.com/image/upload/lsci/db/PICTURES/CMS/67000/67074.1.jpg,,1988-07-20,,7
348152,Usman Qadir,M,https://img1.hscicdn.com/image/upload/lsci/db/PICTURES/CMS/147000/147075.1.jpg,https://img1.hscicdn.com/image/upload/lsci/db/PICTURES/CMS/322200/322257.png,1993-08-10,,7
43534,Usman Saeed,M,,,1986-10-08,,7
260519,Usman Salahuddin,M,https://img1.hscicdn.com/image/upload/lsci/db/PICTURES/CMS/302800/302887.jpg,,1990-12-02,,7
697279,Usman Shinwari,M,https://img1.hscicdn.com/image/upload/lsci/db/PICTURES/CMS/173700/173753.1.jpg,https://img1.hscicdn.com/image/upload/lsci/db/PICTURES/CMS/322200/322258.png,1994-01-05,,7
43509,Usman Tariq,M,https://img1.hscicdn.com/image/upload/lsci/db/PICTURES/CMS/7700/7798.player.jpg,,1983-12-28,,7
1339091,Uzair Mumtaz,M,,,2004-06-21,,7
43533,Uzair-ul-Haq,M,,,1986-04-15,,7
55013,Uzma Gondal,F,https://img1.hscicdn.com/image/upload/lsci/db/PICTURES/DB/042001/024471.player.jpg,,1978-01-01,,7
43590,Wahab Riaz,M,https://img1.hscicdn.com/image/upload/lsci/db/PICTURES/CMS/302800/302829.jpg,https://img1.hscicdn.com/image/upload/lsci/db/PICTURES/CMS/316500/316530.png,1985-06-28,,7
1339361,Wahaj Riaz,M,,,2004-09-10,,7
43539,Wajahatullah Wasti,M,https://img1.hscicdn.com/image/upload/lsci/db/PICTURES/CMS/302800/302848.jpg,,1974-11-11,,7
1072467,Waqar Ahmad,M,,,2000-01-01,,7
43541,Waqar Hasan,M,https://img1.hscicdn.com/image/upload/lsci/db/PICTURES/CMS/302600/302648.jpg,,1932-09-12,2020-02-10,7
43621,Waqar Malik,M,,,,,7
43543,Waqar Younis,M,https://img1.hscicdn.com/image/upload/lsci/db/PICTURES/CMS/302700/302750.jpg,https://img1.hscicdn.com/image/upload/lsci/db/PICTURES/CMS/320400/320474.png,1971-11-16,,7
43544,Waqas Ahmed,M,,,1979-01-24,,7
533561,Waqas Maqsood,M,https://img1.hscicdn.com/image/upload/lsci/db/PICTURES/CMS/195900/195917.1.jpg,https://img1.hscicdn.com/image/upload/lsci/db/PICTURES/CMS/322100/322163.png,1987-11-04,,7
43545,Wasif Ali,M,,,1980-10-31,,7
43547,Wasim Akram,M,https://img1.hscicdn.com/image/upload/lsci/db/PICTURES/CMS/302700/302751.jpg,https://img1.hscicdn.com/image/upload/lsci/db/PICTURES/CMS/320400/320475.png,1966-06-03,,7
43579,Wasim Ali,M,,,1969-06-08,,7
43549,Wasim Bari,M,https://img1.hscicdn.com/image/upload/lsci/db/PICTURES/CMS/302700/302718.jpg,https://img1.hscicdn.com/image/upload/lsci/db/PICTURES/CMS/322400/322423.png,1948-03-23,,7
43550,Wasim Haider,M,,,1967-06-06,,7
43553,Wasim Raja,M,https://img1.hscicdn.com/image/upload/lsci/db/PICTURES/CMS/302700/302719.jpg,https://img1.hscicdn.com/image/upload/lsci/db/PICTURES/CMS/322200/322260.png,1952-07-03,2006-08-23,7
43557,Wazir Mohammad,M,https://img1.hscicdn.com/image/upload/lsci/db/PICTURES/DB/052003/044760.player.jpg,,1929-12-22,,7
43670,Yasir Ali,M,,,1985-10-15,,7
43654,Yasir Arafat,M,https://img1.hscicdn.com/image/upload/lsci/db/PICTURES/CMS/203000/203091.1.jpg,https://img1.hscicdn.com/image/upload/lsci/db/PICTURES/CMS/322200/322261.png,1982-03-12,,7
43690,Yasir Arafat,M,,,1984-12-28,,7
43661,Yasir Bashir,M,,,1980-04-02,,7
43656,Yasir Hameed,M,https://img1.hscicdn.com/image/upload/lsci/db/PICTURES/CMS/302800/302849.jpg,https://img1.hscicdn.com/image/upload/lsci/db/PICTURES/CMS/320400/320476.png,1978-02-28,,7
43662,Yasir Javed,M,,,1976-11-17,,7
43685,Yasir Shah,M,https://img1.hscicdn.com/image/upload/lsci/db/PICTURES/CMS/302800/302830.jpg,https://img1.hscicdn.com/image/upload/lsci/db/PICTURES/CMS/316500/316540.png,1986-05-02,,7
43648,Younis Ahmed,M,https://img1.hscicdn.com/image/upload/lsci/db/PICTURES/DB/062004/052791.player.jpg,,1947-10-20,,7
43652,Younis Khan,M,https://img1.hscicdn.com/image/upload/lsci/db/PICTURES/CMS/302800/302850.jpg,https://img1.hscicdn.com/image/upload/lsci/db/PICTURES/CMS/316500/316512.png,1977-11-29,,7
348154,Zafar Gohar,M,https://img1.hscicdn.com/image/upload/lsci/db/PICTURES/CMS/179400/179493.1.jpg,https://img1.hscicdn.com/image/upload/lsci/db/PICTURES/CMS/322100/322156.png,1995-02-01,,7
43692,Zafar Iqbal,M,https://img1.hscicdn.com/image/upload/lsci/db/PICTURES/DB/032001/023407.player.jpg,,1969-03-06,,7
43695,Zaheer Abbas,M,https://img1.hscicdn.com/image/upload/lsci/db/PICTURES/CMS/13500/13511.1.jpg,https://img1.hscicdn.com/image/upload/lsci/db/PICTURES/CMS/322200/322262.png,1947-07-24,,7
260039,Zaheer Abbas,M,,,1989-12-20,,7
43789,Zaheer Khan,M,,,,,7
43696,Zahid Ahmed,M,,,1961-11-15,,7
43697,Zahid Fazal,M,https://img1.hscicdn.com/image/upload/lsci/db/PICTURES/CMS/302700/302752.jpg,,1973-11-10,,7
433614,Zahid Mahmood,M,https://img1.hscicdn.com/image/upload/lsci/db/PICTURES/CMS/325500/325568.3.jpg,https://img1.hscicdn.com/image/upload/lsci/db/PICTURES/CMS/326400/326493.png,1988-03-20,,7
43700,Zahid Saeed,M,https://img1.hscicdn.com/image/upload/lsci/db/PICTURES/DB/022000/009423.jpg,,1981-07-05,,7
43701,Zahoor Elahi,M,,,1971-03-01,,7
43703,Zakir Khan,M,https://img1.hscicdn.com/image/upload/lsci/db/PICTURES/CMS/302700/302753.jpg,,1963-04-03,,7
1272475,Zaman Khan,M,,,2001-09-10,,7
43747,Zayyad Qayyum,M,,,1979-07-15,,7
793413,Zeeshan Malik,M,,,1996-12-26,,7
260518,Zeeshan Mushtaq,M,,,1989-10-01,,7
43704,Zeeshan Pervez,M,,,1977-01-01,,7
1249881,Zeeshan Zameer,M,,,2002-08-10,,7
55015,Zehmarad Afzal,F,https://img1.hscicdn.com/image/upload/lsci/db/PICTURES/CMS/75500/75581.jpg,,1977-10-24,,7
290739,Zia-ul-Haq,M,https://img1.hscicdn.com/image/upload/lsci/db/PICTURES/CMS/179400/179495.1.jpg,,1994-12-11,,7
222848,Zohaib Ahmed,M,,,1986-03-02,,7
43762,Zubair Ayub,M,,,1977-11-08,,7
43706,Zulfiqar Ahmed,M,https://img1.hscicdn.com/image/upload/lsci/db/PICTURES/CMS/8700/8747.1.jpg,,1926-11-22,2008-10-03,7
43766,Zulfiqar Ali,M,,,1969-12-30,2003-03-10,7
43871,Zulfiqar Babar,M,https://img1.hscicdn.com/image/upload/lsci/db/PICTURES/CMS/163400/163403.1.jpg,https://img1.hscicdn.com/image/upload/lsci/db/PICTURES/CMS/322200/322263.png,1978-12-10,,7
43769,Zulfiqar Butt,M,,,1971-01-01,,7
43707,Zulqarnain,M,,,1962-05-25,,7
43860,Zulqarnain Haider,M,https://img1.hscicdn.com/image/upload/lsci/db/PICTURES/CMS/302800/302831.jpg,https://img1.hscicdn.com/image/upload/lsci/db/PICTURES/CMS/322200/322264.png,1986-04-23,,7
1337356,Dewan Marais,M,,,2004-11-14,,3
594993,Aaqil Ebrahim,M,https://img1.hscicdn.com/image/upload/lsci/db/PICTURES/CMS/217600/217655.1.jpg,,1997-04-17,,3
297583,Kyle Abbott,M,https://img1.hscicdn.com/image/upload/lsci/db/PICTURES/CMS/267200/267241.1.jpg,https://img1.hscicdn.com/image/upload/lsci/db/PICTURES/CMS/316600/316630.png,1987-06-18,,3
224367,Yusuf Abdulla,M,https://img1.hscicdn.com/image/upload/lsci/db/PICTURES/CMS/104300/104357.1.jpg,,1983-01-17,,3
43941,Andre Abrahams,M,,,1981-01-25,,3
43909,Shafiek Abrahams,M,https://img1.hscicdn.com/image/upload/lsci/db/PICTURES/DB/031998/001567.jpg,,1968-03-04,,3
43943,Umar Abrahams,M,https://img1.hscicdn.com/image/upload/lsci/db/PICTURES/DB/022000/009435.jpg,,1981-02-07,,3
696297,Ziyaad Abrahams,M,,,1997-03-27,,3
43913,HD Ackerman,M,https://img1.hscicdn.com/image/upload/lsci/db/PICTURES/CMS/102800/102834.1.jpg,https://img1.hscicdn.com/image/upload/lsci/db/PICTURES/CMS/322400/322465.png,1973-02-14,,3
596436,Marques Ackerman,M,,,1996-03-01,,3
233777,Sean Adair,M,,,1986-12-26,,3
43921,Shaun Adam,M,,,1979-09-13,,3
43919,Paul Adams,M,https://img1.hscicdn.com/image/upload/lsci/db/PICTURES/DB/012004/049565.player.jpg,https://img1.hscicdn.com/image/upload/lsci/db/PICTURES/CMS/322100/322114.png,1977-01-20,,3
278442,Roy Adams,M,https://img1.hscicdn.com/image/upload/lsci/db/PICTURES/CMS/87100/87106.1.jpg,,1989-01-31,,3
43923,Neil Adcock,M,https://img1.hscicdn.com/image/upload/lsci/db/PICTURES/DB/112004/055633.player.jpg,https://img1.hscicdn.com/image/upload/lsci/db/PICTURES/CMS/322400/322499.png,1931-03-08,2013-01-06,3
44020,Keagan Africa,M,,,1985-04-06,,3
336594,Andrea Agathangelou,M,https://img1.hscicdn.com/image/upload/lsci/db/PICTURES/CMS/255300/255393.1.jpg,,1989-11-16,,3
1189120,Akeem Minaar,M,,,2001-05-24,,3
54600,Elizabeth Akehurst,F,,,,,3
1070726,Liam Alder,M,https://img1.hscicdn.com/image/upload/lsci/db/PICTURES/CMS/339500/339564.4.jpg,,2003-10-07,,3
44019,Craig Alexander,M,https://img1.hscicdn.com/image/upload/lsci/db/PICTURES/CMS/224000/224079.1.jpg,,1987-01-05,,3
43930,Ahmed Amla,M,https://img1.hscicdn.com/image/upload/lsci/db/PICTURES/CMS/129200/129221.1.jpg,,1979-09-15,,3
43906,Hashim Amla,M,https://img1.hscicdn.com/image/upload/lsci/db/PICTURES/CMS/263700/263765.1.jpg,https://img1.hscicdn.com/image/upload/lsci/db/PICTURES/CMS/316500/316501.png,1983-03-31,,3
43933,Biddy Anderson,M,,,1874-04-26,1926-03-11,3
317160,Olivia Anderson,F,,,1987-11-18,,3
271165,Matthew Arnold,M,https://img1.hscicdn.com/image/upload/lsci/db/PICTURES/CMS/87100/87107.1.jpg,,1988-10-16,,3
43938,Gobo Ashley,M,,,1862-02-10,1930-07-14,3
278691,Clayton August,M,https://img1.hscicdn.com/image/upload/lsci/db/PICTURES/CMS/87100/87108.1.jpg,,1990-02-16,,3
44026,Ali Bacher,M,https://img1.hscicdn.com/image/upload/lsci/db/PICTURES/DB/062004/053131.player.jpg,https://img1.hscicdn.com/image/upload/lsci/db/PICTURES/CMS/322400/322491.png,1942-05-24,,3
44024,Adam Bacher,M,https://img1.hscicdn.com/image/upload/lsci/db/PICTURES/DB/042003/043892.player.jpg,https://img1.hscicdn.com/image/upload/lsci/db/PICTURES/CMS/322300/322338.png,1973-10-29,,3
44400,Ryan Bailey,M,https://img1.hscicdn.com/image/upload/lsci/db/PICTURES/CMS/98800/98800.1.jpg,,1982-09-07,,3
44040,Xen Balaskas,M,https://img1.hscicdn.com/image/upload/lsci/db/PICTURES/DB/112004/055636.player.jpg,,1910-10-15,1994-05-12,3
44045,Eddie Barlow,M,https://img1.hscicdn.com/image/upload/lsci/db/PICTURES/CMS/304000/304062.jpg,https://img1.hscicdn.com/image/upload/lsci/db/PICTURES/CMS/322500/322541.png,1940-08-12,2005-12-30,3
54630,Josephine Barnard,F,,,1978-12-28,,3
328159,Bradley Barnes,M,https://img1.hscicdn.com/image/upload/lsci/db/PICTURES/CMS/87100/87109.1.jpg,,1988-10-20,,3
44056,Harold Baumgartner,M,,,1883-11-17,1938-04-08,3
372116,Temba Bavuma,M,https://img1.hscicdn.com/image/upload/lsci/db/PICTURES/CMS/317900/317941.jpg,https://img1.hscicdn.com/image/upload/lsci/db/PICTURES/CMS/320300/320389.png,1990-05-17,,3
44401,Chad Baxter,M,,,1983-02-23,,3
1070981,Luke Beaufort,M,,,2001-04-14,,3
44059,Rolland Beaumont,M,,,1884-02-04,1958-05-25,3
498585,David Bedingham,M,https://img1.hscicdn.com/image/upload/lsci/db/PICTURES/CMS/297400/297405.1.jpg,,1994-04-22,,3
44062,Denis Begbie,M,https://img1.hscicdn.com/image/upload/lsci/db/PICTURES/CMS/76000/76025.jpg,,1914-12-12,2009-03-10,3
44410,Farhaan Behardien,M,https://img1.hscicdn.com/image/upload/lsci/db/PICTURES/CMS/263700/263766.1.jpg,https://img1.hscicdn.com/image/upload/lsci/db/PICTURES/CMS/316500/316580.png,1983-10-09,,3
44065,Sandy Bell,M,https://img1.hscicdn.com/image/upload/lsci/db/PICTURES/DB/032005/058869.player.jpg,,1906-04-15,1985-08-01,3
54616,Susan Benade,F,https://img1.hscicdn.com/image/upload/lsci/db/PICTURES/CMS/307300/307336.png,https://img1.hscicdn.com/image/upload/lsci/db/PICTURES/CMS/323500/323592.png,1982-02-16,,3
44067,Mark Benfield,M,,,1976-12-03,,3
44070,Dale Benkenstein,M,https://img1.hscicdn.com/image/upload/lsci/db/PICTURES/CMS/131200/131211.1.jpg,https://img1.hscicdn.com/image/upload/lsci/db/PICTURES/CMS/322300/322344.png,1974-06-09,,3
54571,Alicia Bezuidenhout,F,,,1967-09-11,,3
44413,Andrew Birch,M,https://img1.hscicdn.com/image/upload/lsci/db/PICTURES/CMS/136700/136784.1.jpg,,1985-06-07,,3
696587,Jonathan Bird,M,,,2001-04-11,,3
44079,Murray Bisset,M,,,1876-04-14,1931-10-24,3
276680,Kirsten Blair,F,,,1984-07-29,,3
44082,Jimmy Blanckenberg,M,https://img1.hscicdn.com/image/upload/lsci/db/PICTURES/CMS/25300/25388.1.jpg,,1893-12-31,,3
44084,Colin Bland,M,https://img1.hscicdn.com/image/upload/lsci/db/PICTURES/CMS/57400/57402.1.jpg,https://img1.hscicdn.com/image/upload/lsci/db/PICTURES/CMS/322500/322534.png,1938-04-05,2018-04-14,3
1070739,Matthew Boast,M,https://img1.hscicdn.com/image/upload/lsci/db/PICTURES/CMS/339500/339565.4.jpg,,2003-02-04,,3
44088,Ernest Bock,M,,,1908-09-17,1961-09-05,3
44089,Gulam Bodi,M,https://img1.hscicdn.com/image/upload/lsci/db/PICTURES/CMS/150800/150875.1.jpg,,1979-01-04,,3
44091,Nicky Boje,M,https://img1.hscicdn.com/image/upload/lsci/db/PICTURES/CMS/136700/136783.1.jpg,https://img1.hscicdn.com/image/upload/lsci/db/PICTURES/CMS/320300/320384.png,1973-03-20,,3
44092,Gerald Bond,M,,,1909-04-05,1965-08-27,3
44403,Jaco Booysen,M,,,1985-03-10,,3
